LAKE_ID_WSA_50K,GAZETTED_NAME,WATERSHED_CODE_WSA_50K,WATERBODY_IDENTIFIER_WSA_50K,MAP_TITLE,DRAFT_DATE,DATUM,NUMBER_OF_MAP_SHEETS,SHEET_NO,MAP_IMAGE_FILENAME_PDF,PDF_FILE_URL
8293,LEECHES LAKE,100-374700-77900-00000-0000-0000-000-000-000-000-000-000,00573MFRA,LEECHES L.,1973-02-01,NAD27,1,1 OF 1,00098401.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00098401.pdf
8293,LEECHES LAKE,100-374700-77900-00000-0000-0000-000-000-000-000-000-000,00573MFRA,LEECHES LAKE,1968-10-01,NAD27,1,1 OF 1,00098701.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00098701.pdf
60753,LEG LAKE,180-406900-05100-00000-0000-0000-000-000-000-000-000-000,00313NECR,LEG LAKE,1990-03-19,NAD27,1,1 OF 1,00283501.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00283501.pdf
29323,LEIGHTON LAKE,120-768100-58100-00000-0000-0000-000-000-000-000-000-000,00701THOM,LEIGHTON LAKE,1968-04-01,NAD27,1,1 OF 1,00041301.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00041301.pdf
,LEMIEUX LAKE,129-281900-37548-00000-0000-0000-000-000-000-000-000-000,00290LNTH,LEMIEUX LAKE,,,1,1 OF 1,00099201.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00099201.pdf
49457,LEMON LAKE,160-635400-14100-15600-4460-0000-000-000-000-000-000-000,00400HORS,LEMON L.,1973-01-01,NAD27,1,1 OF 1,00099701.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00099701.pdf
283377,LESSARD LAKE,910-318700-62100-21500-0000-0000-000-000-000-000-000-000,00379UDEN,LESSARD L.,1973-02-01,NAD27,1,1 OF 1,00283601.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00283601.pdf
109025,LETAIN LAKE,217-291300-75300-53400-0000-0000-000-000-000-000-000-000,01187TURN,LETAIN LAKE,1981-04-21,NAD27,1,1 OF 1,00314001.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00314001.pdf
293569,LEVERSON LAKE,910-847300-00000-00000-0000-0000-000-000-000-000-000-000,01129WORC,LEVERSON LAKE,1986-06-01,NAD27,1,1 OF 1,00283701.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00283701.pdf
264777,LEVETTE LAKE,900-097600-15000-00000-0000-0000-000-000-000-000-000-000,00559SQAM,LEVETTE L.  EVANS L.,,NAD27,1,1 OF 1,00041201.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00041201.pdf
266394,LEWIS LAKE,900-277000-29500-46400-0000-0000-000-000-000-000-000-000,00123JERV,LEWIS L.,1977-06-07,NAD27,1,1 OF 1,00100401.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00100401.pdf 
127533,LHO LAKES,230-906800-55600-57300-0000-0000-000-000-000-000-000-000,01075CARP,"LHO LAKES,  SOUTH",1977-06-16,NAD27,1,1 OF 1,00283801.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00283801.pdf
141317,LIFELINE LAKE,233-966500-00000-00000-0000-0000-000-000-000-000-000-000,00488UBTN,DUHU LAKE*,1995-01-01,NAD27,1,1 OF 1,00057401.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00057401.pdf
330301,LIGHTNING LAKE,970-110000-70500-00000-0000-0000-000-000-000-000-000-000,00069SKGT,1.-FLASH  2.-LIGHTNING NO.1,,NAD27,1,1 OF 1,00301501.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00301501.pdf
330301,LIGHTNING LAKE,970-110000-70500-00000-0000-0000-000-000-000-000-000-000,00069SKGT,LIGHTNING L. #1,1968-10-01,NAD27,1,1 OF 1,00100701.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00100701.pdf
330301,LIGHTNING LAKE,970-110000-70500-00000-0000-0000-000-000-000-000-000-000,00069SKGT,LIGHTNING LAKE,1981-04-28,NAD27,1,1 OF 1,00283901.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00283901.pdf
171768,LILLIAN LAKE,300-974400-10100-00000-0000-0000-000-000-000-000-000-000,00633COLR,1. - LILLIAN  2 - LAKE ENID,1961-02-01,NAD27,1,1 OF 1,00258701.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00258701.pdf
171768,LILLIAN LAKE,300-974400-10100-00000-0000-0000-000-000-000-000-000-000,00633COLR,LILLIAN LAKE,,NAD27,1,1 OF 1,00100901.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00100901.pdf
22612,LILLOOET LAKE,119-000000-00000-00000-0000-0000-000-000-000-000-000-000,00533LILL,LILLOOET LAKE,1990-03-14,NAD27,3,1 OF 3,00178101.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00178101.pdf
22612,LILLOOET LAKE,119-000000-00000-00000-0000-0000-000-000-000-000-000-000,00533LILL,LILLOOET LAKE,1990-03-14,NAD27,3,2 OF 3,00178102.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00178102.pdf
22612,LILLOOET LAKE,119-000000-00000-00000-0000-0000-000-000-000-000-000-000,00533LILL,LILLOOET LAKE,1990-03-14,NAD27,3,3 OF 3,00178103.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00178103.pdf
265364,LILY LAKE,900-141100-00000-00000-0000-0000-000-000-000-000-000-000,00640JERV,PAQ  OR (LILY) L.,,NAD27,1,1 OF 1,00136201.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00136201.pdf 
1768,LINDEMAN LAKE,100-065700-09700-61900-0000-0000-000-000-000-000-000-000,00051CHWK,LINDEMAN L.,1979-09-18,NAD27,1,1 OF 1,00041101.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00041101.pdf
65258,LINDQUIST LAKE,180-982700-00000-00000-0000-0000-000-000-000-000-000-000,02005UNRS,LINDQUIST L.,1976-02-18,NAD27,1,1 OF 1,00284101.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00284101.pdf
211523,LING LAKE,480-927700-66700-96000-0000-0000-000-000-000-000-000-000,02472BABL,LING L.,1975-09-04,NAD27,1,1 OF 1,00101001.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00101001.pdf
173559,LINK LAKE,310-367800-57400-00000-0000-0000-000-000-000-000-000-000,00597SIML,LINK LAKE,1968-04-01,NAD27,1,1 OF 1,00101101.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00101101.pdf
126812,LIONS LAKE,230-905800-11700-00000-0000-0000-000-000-000-000-000-000,01040PARA,LIONS LAKE,1986-08-15,NAD27,1,1 OF 1,00101201.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00101201.pdf
44388,LITTLE ALEXIS LAKE,150-295400-70600-00000-0000-0000-000-000-000-000-000-000,00339LCHR,LITTLE ALEXIS LAKE,1991-10-28,NAD27,1,1 OF 1,00101301.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00101301.pdf
235902,LITTLE BOB QUINN LAKE,610-470800-10900-35500-0000-0000-000-000-000-000-000-000,00510ISKR,LITTLE BOB QUINN LAKE,1983-06-15,NAD27,1,1 OF 1,00101401.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00101401.pdf
57645,LITTLE BOBTAIL LAKE,180-069000-58000-46200-0000-0000-000-000-000-000-000-000,00819LCHL,LITTLE BOBTAIL LAKE,1985-11-01,NAD27,2,1 OF 2,00294501.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00294501.pdf
57645,LITTLE BOBTAIL LAKE,180-069000-58000-46200-0000-0000-000-000-000-000-000-000,00819LCHL,LITTLE BOBTAIL LAKE,1985-11-01,NAD27,2,2 OF 2,00294502.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00294502.pdf
279968,LITTLE CHARLOTTE LAKE,910-290700-99900-00000-0000-0000-000-000-000-000-000-000,01223ATNA,LITTLE CHARLOTTE LAKE,1973-01-01,NAD27,1,1 OF 1,00178901.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00178901.pdf
118406,LITTLE DEASE LAKE,218-904800-00000-00000-0000-0000-000-000-000-000-000-000,01733DEAL,LITTLE DEASE LAKE,1987-01-07,NAD27,1,1 OF 1,00179101.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00179101.pdf
730520,LITTLE ENEAS LAKE,310-671700-86500-00000-0000-0000-000-000-000-000-000-000,01075OKAN,ENEAS GROUP,1969-10-01,NAD27,1,1 OF 1,00060501.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00060501.pdf
27912,LITTLE GREEN LAKE,120-506800-57600-48200-0000-0000-000-000-000-000-000-000,01124GRNL,LITTLE GREEN L.,1980-06-23,NAD27,1,1 OF 1,00284301.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00284301.pdf 
34575,LITTLE HEFFLEY LAKE,129-070100-00000-00000-0000-0000-000-000-000-000-000-000,01539LNTH,LITTLE HEFFLEY LAKE,1990-11-27,NAD27,1,1 OF 1,00133101.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00133101.pdf
34575,LITTLE HEFFLEY LAKE,129-070100-00000-00000-0000-0000-000-000-000-000-000-000,01539LNTH,LITTLE HEFFLEY LAKE,,NAD27,1,1 OF 1,00101601.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00101601.pdf
37979,LITTLE HOLDEN LAKE,129-360400-23900-98400-9950-4650-000-000-000-000-000-000,00370BRID,LITTLE HOLDEN L.,1980-07-24,NAD27,1,1 OF 1,00284401.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00284401.pdf 
,LITTLE HOLDEN LAKE,129-360400-23900-98400-9950-4650-000-000-000-000-000-000,00370BRID,LITTLE HOLDEN L.,,,1,1 OF 1,00102701.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00102701.pdf
49405,LITTLE HORSEFLY LAKE,160-635400-14100-00000-0000-0000-000-000-000-000-000-000,00331HORS,LITTLE HORSEFLY LAKE,1973-01-01,NAD27,1,1 OF 1,00103201.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00103201.pdf
48300,LITTLE LAKE,160-415500-12700-00000-0000-0000-000-000-000-000-000-000,01422QUES,LITTLE LAKE,1971-04-01,NAD27,1,1 OF 1,00103701.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00103701.pdf
22611,LITTLE LILLOOET LAKE,119-000000-00000-00000-0000-0000-000-000-000-000-000-000,00822LILL,LITTLE LILLOOET LAKE,1990-03-13,NAD27,1,1 OF 1,00179201.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00179201.pdf
307735,LITTLE LOST LAKE,920-553200-94100-77600-0000-0000-000-000-000-000-000-000,00324COMX,LITTLE LOST L.,1980-05-21,NAD27,1,1 OF 1,00041001.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00041001.pdf
163799,LITTLE MOSQUITO LAKE,300-697000-00000-00000-0000-0000-000-000-000-000-000-000,00738UARL,LITTLE MOSQUITO LAKE,1993-03-15,NAD27,1,1 OF 1,00154201.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00154201.pdf
309681,LITTLE MUD LAKE,920-700700-84700-00000-0000-0000-000-000-000-000-000-000,00232SALM,LITTLE MUD L.,1972-02-01,NAD27,1,1 OF 1,00104201.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00104201.pdf
178427,LITTLE SANDRIFT LAKE,320-709100-28700-01100-0000-0000-000-000-000-000-000-000,00717KETL,SANDRIFT NO. 3,1976-06-09,NAD27,1,1 OF 1,00274601.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00274601.pdf
268003,LITTLE SAPEYE LAKE,900-406900-39200-00000-0000-0000-000-000-000-000-000-000,00012HOMA,LITTLE SAPEYE LAKE,1971-11-01,NAD27,1,1 OF 1,00313701.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00313701.pdf
29660,LITTLE SHUSWAP LAKE,128-000000-00000-00000-0000-0000-000-000-000-000-000-000,00003STHM,LITTLE SHUSWAP L.,,NAD27,1,1 OF 1,00177601.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00177601.pdf
251888,LITTLE TRAPPER LAKE,787-000000-00000-00000-0000-0000-000-000-000-000-000-000,00510SHER,LITTLE TRAPPER LAKE,1985-11-01,NAD27,1,1 OF 1,00154301.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00154301.pdf 
180814,LITTLE WILSON LAKE,340-047200-91700-34200-0000-0000-000-000-000-000-000-000,00047SLOC,WILSON L.  LITTLE WILSON L.,1970-01-01,NAD27,1,1 OF 1,00320501.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00320501.pdf
333020,LIZARD LAKE,930-053800-25200-08600-0000-0000-000-000-000-000-000-000,00214SANJ,LIZARD LAKE,,NAD27,1,1 OF 1,00272601.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00272601.pdf
317682,LIZARD POND,930-129400-10000-00000-0000-0000-000-000-000-000-000-000,01656ALBN,LIZARD POND LK.,1971-11-01,NAD27,1,1 OF 1,00104701.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00104701.pdf
59372,LOCH GARRY,180-374000-95200-01900-2600-0000-000-000-000-000-000-000,00774FRAN,1. SAVORY  2. LOCH GARRY,1971-04-01,NAD27,1,1 OF 1,00043201.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00043201.pdf
176140,LOCH LONG,310-794400-84600-00000-0000-0000-000-000-000-000-000-000,00718OKAN,LOCH LONG L.,1978-05-08,NAD27,1,1 OF 1,00177801.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00177801.pdf 
24715,LODGEPOLE LAKE,120-246600-29600-57200-7960-0000-000-000-000-000-000-000,00169GUIC,LODGEPOLE LAKE,,NAD27,1,1 OF 1,00340101.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00340101.pdf
10946,LODI LAKE,100-481100-07300-00000-0000-0000-000-000-000-000-000-000,00321COTR,HAY LAKE  LODI LAKE,1979-07-24,NAD27,1,1 OF 1,00265801.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00265801.pdf
174020,LODWICK LAKE,310-367800-62000-35700-3480-2440-000-000-000-000-000-000,00493SIML,LUDWICK L.,1976-02-09,NAD27,1,1 OF 1,00178801.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00178801.pdf
24747,LOGAN LAKE,120-246600-29600-59700-0000-0000-000-000-000-000-000-000,00250GUIC,LOGAN LAKE,1971-04-01,NAD27,1,1 OF 1,00105201.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00105201.pdf 
266363,LOIS LAKE,900-277000-00000-00000-0000-0000-000-000-000-000-000-000,00207JERV,LOIS L.,1977-06-17,NAD27,2,1 OF 2,00179401.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00179401.pdf
266363,LOIS LAKE,900-277000-00000-00000-0000-0000-000-000-000-000-000-000,00207JERV,LOIS L.,1977-06-17,NAD27,2,2 OF 2,00179402.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00179402.pdf
306485,LOIS LAKE,920-257700-20700-00000-0000-0000-000-000-000-000-000-000,00597COWN,LOIS LAKE,1986-01-07,NAD27,1,1 OF 1,00118701.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00118701.pdf
,LOLO LAKE,129-354400-00000-00000-0000-0000-000-000-000-000-000-000,00173LNTH,LOLO LAKE,,,1,1 OF 1,00342001.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00342001.pdf
179244,LOMOND LAKE,330-111000-00000-00000-0000-0000-000-000-000-000-000-000,00439LARL,1.-LOMONDE L.  2.-XENIA L. (ARCHIVE),1961-02-01,NAD27,1,1 OF 1,00301101.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00301101.pdf
179244,LOMOND LAKE,330-111000-00000-00000-0000-0000-000-000-000-000-000-000,00439LARL,LOMOND L.  XENIA L.,1977-07-15,NAD27,1,1 OF 1,00105701.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00105701.pdf
279965,LONESOME LAKE,910-290700-99900-00000-0000-0000-000-000-000-000-000-000,01058ATNA,LONESOME L.,1976-02-17,NAD27,1,1 OF 1,00177901.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00177901.pdf
307218,LONG LAKE,920-395400-65000-00000-0000-0000-000-000-000-000-000-000,00495PARK,GREEN L.  LONG L.,1977-06-24,NAD27,1,1 OF 1,00069401.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00069401.pdf
78946,LONG MOUNTAIN LAKE,210-547000-78200-30400-0000-0000-000-000-000-000-000-000,01088LIAR,LONG MOUNTAIN LAKE,1986-07-23,NAD27,1,1 OF 1,00179501.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00179501.pdf
38073,LONGBOW LAKE,129-360400-23900-98400-9950-6800-469-000-000-000-000-000,00227BRID,LONG BOW L.,1975-09-05,NAD27,1,1 OF 1,00106201.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00106201.pdf
22311,LOOKOUT LAKE,110-581900-16200-00000-0000-0000-000-000-000-000-000-000,00177HARR,LOOKOUT LAKE,1983-12-20,NAD27,1,1 OF 1,00118801.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00118801.pdf
,LOOKOUT LAKE,230-906800-97600-21500-0000-0000-000-000-000-000-000-000,00171CRKD,LOOKOUT LAKE,,,1,1 OF 1,00106701.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00106701.pdf
186309,LOON LAKE,349-208600-45100-14500-0000-0000-000-000-000-000-000-000,00480BULL,1. ECHO LAKE 1  2. ECHO LAKE 2,1970-02-01,NAD27,1,1 OF 1,00034401.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00034401.pdf
194902,LOON LAKE,390-437100-00000-00000-0000-0000-000-000-000-000-000-000,00600KHOR,1. ROCKY PT.  2. THREE ISLAND  3. LOON,1971-11-01,NAD27,1,1 OF 1,00042601.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00042601.pdf
186309,LOON LAKE,349-208600-45100-14500-0000-0000-000-000-000-000-000-000,00480BULL,LOON  LAKE,1969-11-01,NAD27,1,1 OF 1,00107201.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00107201.pdf
317774,LOON LAKE,930-137400-13300-59300-0000-0000-000-000-000-000-000-000,01226ALBN,LOON L.,1975-09-09,NAD27,1,1 OF 1,00106801.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00106801.pdf
27411,LOON LAKE,120-506800-28300-00000-0000-0000-000-000-000-000-000-000,01083BONP,LOON LAKE,1969-10-01,NAD27,1,1 OF 1,00178201.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00178201.pdf
181517,LOON LAKE,340-213400-00000-00000-0000-0000-000-000-000-000-000-000,00369KOTL,LOON LAKE  NEAR AINSWORTH,1972-01-01,NAD27,1,1 OF 1,00107301.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00107301.pdf
65961,LOONCALL LAKE,182-507700-00000-00000-0000-0000-000-000-000-000-000-000,00138STUR,LOONCALL L.,1976-02-09,NAD27,1,1 OF 1,00178301.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00178301.pdf
115164,LOONCRY LAKE,218-417300-25600-00000-0000-0000-000-000-000-000-000-000,00022CRYL,LOONCRY LAKE,1986-07-01,NAD27,1,1 OF 1,00180901.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00180901.pdf
13637,LOOP LAKE,100-593800-29200-04400-4320-0000-000-000-000-000-000-000,00542LSAL,LOOP LAKE,1971-04-01,NAD27,1,1 OF 1,00118901.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00118901.pdf
36942,LORIN LAKE,129-360400-23900-98400-4800-3000-000-000-000-000-000-000,01824MAHD,LORIN L.,1976-02-12,NAD27,1,1 OF 1,00178401.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00178401.pdf
35449,LOST HORSE LAKE,129-281900-13900-89100-0000-0000-000-000-000-000-000-000,00270LNTH,LOST HORSE LAKE,1968-04-01,NAD27,1,1 OF 1,00119201.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00119201.pdf
23500,LOST LAKE,119-467100-97600-17100-0930-0000-000-000-000-000-000-000,00803LILL,LOST LAKE,1980-07-28,NAD27,1,1 OF 1,00119101.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00119101.pdf
307734,LOST LAKE,920-553200-94100-77600-0000-0000-000-000-000-000-000-000,00354COMX,LOST LAKE,1980-05-20,NAD27,1,1 OF 1,00119001.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00119001.pdf
333720,LOST LAKE,230-905100-04500-00000-0000-0000-000-000-000-000-000-000,00876PARA,LOST LAKE *,1994-06-27,NAD27,1,1 OF 1,00348301.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00348301.pdf
272877,LOTTIE LAKE,900-772800-00000-00000-0000-0000-000-000-000-000-000-000,01509SEYM,LOTTIE LAKE,1992-02-26,NAD27,1,1 OF 1,00309001.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00309001.pdf
34480,LOUIS LAKE,129-008200-45200-00000-0000-0000-000-000-000-000-000-000,01695LNTH,LOUIS LAKE,1969-10-01,NAD27,1,1 OF 1,00293401.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00293401.pdf
34480,LOUIS LAKE,129-008200-45200-00000-0000-0000-000-000-000-000-000-000,01695LNTH,LOUIS LAKE,1970-02-01,NAD27,1,1 OF 1,00119401.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00119401.pdf
34480,LOUIS LAKE,129-008200-45200-00000-0000-0000-000-000-000-000-000-000,01695LNTH,LOUIS LAKE,,NAD27,1,1 OF 1,00332101.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00332101.pdf
162572,LOWER ARROW LAKE,300-000000-00000-00000-0000-0000-000-000-000-000-000-000,00099LARL,LOWER ARROW L.,1970-02-01,NAD27,2,1 OF 2,00295001.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00295001.pdf
162572,LOWER ARROW LAKE,300-000000-00000-00000-0000-0000-000-000-000-000-000-000,00099LARL,LOWER ARROW L.,1970-02-01,NAD27,2,2 OF 2,00295002.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00295002.pdf
141636,LOWER BLUE LAKE,234-323900-00000-00000-0000-0000-000-000-000-000-000-000,00938MURR,LOWER BLUE L.,1977-06-10,NAD27,1,1 OF 1,00178501.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00178501.pdf
23111,LOWER JOFFRE LAKE,119-418500-00000-00000-0000-0000-000-000-000-000-000-000,00470LILL,LOWER JOFFRE LAKE,1985-03-21,NAD27,1,1 OF 1,00178601.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00178601.pdf
37873,LOWER LAKE,129-360400-23900-98400-9950-2630-000-000-000-000-000-000,00064BRID,LOWER LAKE,1970-05-01,NAD27,1,1 OF 1,00119501.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00119501.pdf
195498,LOWER LAKE,400-016500-62000-00000-0000-0000-000-000-000-000-000-000,00900LSKE,LOWER LAKE,1986-02-13,NAD27,1,1 OF 1,00155901.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00155901.pdf
180003,LOWER LITTLE SLOCAN LAKE,340-047200-23300-00000-0000-0000-000-000-000-000-000-000,00501SLOC,LITTLE SLOCAN LAKE,1980-03-14,NAD27,1,1 OF 1,00199501.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00199501.pdf
262240,LOWER MCDONALD LAKE,837-098200-00000-00000-0000-0000-000-000-000-000-000-000,00631ATLL,LOWER MCDONALD,1973-01-01,NAD27,1,1 OF 1,00119601.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00119601.pdf 
318204,LOWRY LAKE,930-137400-99500-48100-0000-0000-000-000-000-000-000-000,00613ALBN,LOWRY L.  (TUCK),1961-11-01,NAD27,1,1 OF 1,00119701.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00119701.pdf
207400,LU LAKE,460-924300-31500-76000-0000-0000-000-000-000-000-000-000,01908BULK,LU LAKE,1975-06-19,NAD27,1,1 OF 1,00120201.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00120201.pdf
306279,LUBBE LAKE,920-211900-00000-00000-0000-0000-000-000-000-000-000-000,00226VICT,1. LUBBE  2. GOLDSTREAM,1961-03-01,NAD27,1,1 OF 1,00299501.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00299501.pdf
61687,LUCAS LAKE,180-565900-00000-00000-0000-0000-000-000-000-000-000-000,00241LNRS,LUCAS L.,1978-08-10,NAD27,1,1 OF 1,00178701.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00178701.pdf
307209,LUCID LAKE,920-395400-63100-00000-0000-0000-000-000-000-000-000-000,00740PARK,LUCID L.,1975-09-09,NAD27,1,1 OF 1,00120401.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00120401.pdf
307209,LUCID LAKE,920-395400-63100-00000-0000-0000-000-000-000-000-000-000,00740PARK,LUCID LAKE,1973-01-01,NAD27,1,1 OF 1,00120301.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00120301.pdf
